,book_imbalance,mid_price,timestamp
367,56.62986294925213,2536500.0,2022-05-19 00:07:15.482135
368,-264.0733334487304,2537000.0,2022-05-19 00:07:16.674003
369,37.54774336144328,2536500.0,2022-05-19 00:07:17.875757
370,-120.80274771526456,2541000.0,2022-05-19 00:07:19.014752
371,-256.0849670371972,2537000.0,2022-05-19 00:07:20.153776
372,-271.5758684389293,2537000.0,2022-05-19 00:07:21.298412
373,88.27058413857594,2536500.0,2022-05-19 00:07:22.442459
374,-74.4736057058908,2536500.0,2022-05-19 00:07:23.644922
375,-120.80274771526456,2541000.0,2022-05-19 00:07:24.922585
376,-97.33528541959822,2536500.0,2022-05-19 00:07:26.145244
377,-106.72170413704589,2536500.0,2022-05-19 00:07:27.332570
378,-150.6487064869143,2536500.0,2022-05-19 00:07:28.514478
379,-150.6487064869143,2536500.0,2022-05-19 00:07:29.697827
380,-126.21701464243233,2536500.0,2022-05-19 00:07:30.843769
381,279.55833533918485,2535500.0,2022-05-19 00:07:31.990267
382,287.41531883738935,2535500.0,2022-05-19 00:07:33.134152
383,13.757674965076149,2535500.0,2022-05-19 00:07:34.310966
384,19.46832315577194,2535500.0,2022-05-19 00:07:35.819467
385,38.60262329131365,2535500.0,2022-05-19 00:07:37.001412
386,31.462978461757302,2535500.0,2022-05-19 00:07:38.154963
387,31.462978461757302,2535500.0,2022-05-19 00:07:39.298657
388,-131.68882067641243,2536000.0,2022-05-19 00:07:40.452730
389,-120.80274771526456,2541000.0,2022-05-19 00:07:41.595694
390,5.3969279318116605,2536000.0,2022-05-19 00:07:42.774190
391,313.55070361029357,2535500.0,2022-05-19 00:07:43.961050
392,313.55070361029357,2535500.0,2022-05-19 00:07:45.154300
393,308.90973245119676,2535500.0,2022-05-19 00:07:46.307191
394,-187.44835699442774,2536500.0,2022-05-19 00:07:47.453331
395,-138.20009534293786,2536500.0,2022-05-19 00:07:48.609411
396,114.81524844979867,2535500.0,2022-05-19 00:07:49.752351
397,111.84935193462297,2535500.0,2022-05-19 00:07:50.922176
398,94.42169818095863,2535500.0,2022-05-19 00:07:52.098303
399,-120.80274771526456,2541000.0,2022-05-19 00:07:53.245302
400,-120.80274771526456,2541000.0,2022-05-19 00:07:54.611766
401,-102.38780737994239,2535500.0,2022-05-19 00:07:55.754456
402,-103.06207800935954,2535500.0,2022-05-19 00:07:56.899571
403,-223.06206220714375,2536500.0,2022-05-19 00:07:58.071012
404,3.3338945279829204,2535500.0,2022-05-19 00:07:59.285908
405,55.60015985183418,2535500.0,2022-05-19 00:08:00.520864
406,31.690266836900264,2535500.0,2022-05-19 00:08:01.721857
407,31.690266836900264,2535500.0,2022-05-19 00:08:02.856090
408,-49.32384704006836,2535500.0,2022-05-19 00:08:03.997038
409,-207.16629279823974,2535500.0,2022-05-19 00:08:05.153168
410,-184.9451573737897,2535500.0,2022-05-19 00:08:06.295909
411,-192.85466698510572,2535500.0,2022-05-19 00:08:07.465784
412,-229.46016996214166,2535500.0,2022-05-19 00:08:08.605904
413,-244.94786131521687,2535500.0,2022-05-19 00:08:09.748566
414,-252.4258475024253,2535500.0,2022-05-19 00:08:10.886828
415,-131.1843973910436,2535500.0,2022-05-19 00:08:12.043852
416,-127.29511003848165,2535500.0,2022-05-19 00:08:13.224133
417,-331.1177269848995,2535500.0,2022-05-19 00:08:14.399701
418,-188.9880302026868,2535500.0,2022-05-19 00:08:15.545056
419,-222.7497443445027,2535500.0,2022-05-19 00:08:16.678343
420,-226.18980199564248,2535500.0,2022-05-19 00:08:17.815181
421,-120.80274771526456,2541000.0,2022-05-19 00:08:18.994309
422,-241.49177661910653,2535500.0,2022-05-19 00:08:20.193189
423,-120.80274771526456,2541000.0,2022-05-19 00:08:21.344538
424,-120.80274771526456,2541000.0,2022-05-19 00:08:22.496403
425,-281.7274833600968,2535500.0,2022-05-19 00:08:23.689522
426,-120.80274771526456,2541000.0,2022-05-19 00:08:24.843492
